arm,bench,seed,rule,r,thr,tp,fp,fn,tn,recall,specificity,balanced_accuracy,precision,f1,nec,auc,ap,pauc95,r_test,r_val,T,T_at_bound
ls0.1,5,0,val-Youden,5,0.9385051620696803,37,96,4,19231,0.9024390243902439,0.9950328555906245,0.9487359399904343,0.2781954887218045,0.42528735632183906,0.00593897194347737,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-Youden,10,0.9385051620696803,37,96,4,19231,0.9024390243902439,0.9950328555906245,0.9487359399904343,0.2781954887218045,0.42528735632183906,0.0068906115417743325,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-Youden,20,0.9385051620696803,37,96,4,19231,0.9024390243902439,0.9950328555906245,0.9487359399904343,0.2781954887218045,0.42528735632183906,0.008735791929319501,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-Youden,50,0.9385051620696803,37,96,4,19231,0.9024390243902439,0.9950328555906245,0.9487359399904343,0.2781954887218045,0.42528735632183906,0.01384665762267858,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-Youden,100,0.9385051620696803,37,96,4,19231,0.9024390243902439,0.9950328555906245,0.9487359399904343,0.2781954887218045,0.42528735632183906,0.021172151790668885,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-Youden,200,0.9385051620696803,37,96,4,19231,0.9024390243902439,0.9950328555906245,0.9487359399904343,0.2781954887218045,0.42528735632183906,0.032549860137319725,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,1,0.5,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9978831061544816,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,2,0.3333333333333333,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9957751558555309,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,5,0.16666666666666666,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9895044030309236,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,10,0.09090909090909091,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9792268328520038,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,20,0.047619047619047616,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9592991512383978,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,50,0.0196078431372549,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.9041025401132058,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,100,0.009900990099009901,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.8249882614077774,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-raw,200,0.004975124378109453,41,19327,0,0,1.0,0.0,0.5,0.002116893845518381,0.004224844144469061,0.7021106549932793,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,1,0.5,10,8,31,19319,0.24390243902439024,0.9995860712992187,0.6217442551618044,0.5555555555555556,0.3389830508474576,0.00201363073110285,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,2,0.3333333333333333,16,12,25,19315,0.3902439024390244,0.999379106948828,0.6948115046939263,0.5714285714285714,0.463768115942029,0.0031943943531351437,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,5,0.16666666666666666,23,19,18,19308,0.5609756097560976,0.9990169193356444,0.779996264545871,0.5476190476190477,0.5542168674698795,0.005580585705508908,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,10,0.09090909090909091,28,31,13,19296,0.6829268292682927,0.9983960262844725,0.8406614277763826,0.4745762711864407,0.56,0.008157268075188732,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,20,0.047619047619047616,32,42,9,19285,0.7804878048780488,0.9978268743208982,0.8891573395994735,0.43243243243243246,0.5565217391304348,0.011019010274482554,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,50,0.0196078431372549,36,68,5,19259,0.8780487804878049,0.996481606043359,0.937265193265582,0.34615384615384615,0.496551724137931,0.01487580109463442,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,100,0.009900990099009901,38,118,3,19209,0.926829268292683,0.993894551663476,0.9603619099780795,0.24358974358974358,0.38578680203045684,0.017842660178426603,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,elkan-cal,200,0.004975124378109453,40,256,1,19071,0.975609756097561,0.9867542815749987,0.9811820188362799,0.13513513513513514,0.23738872403560832,0.01656555381988593,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,1,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.005214787277984304,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,2,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.005409861404503066,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,5,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.005990169977472865,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,10,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.0069412778031109085,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,20,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.00878542711073609,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,50,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.013893436871403845,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,100,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.02121483758056943,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,val-cost,200,0.9380708472670808,37,97,4,19230,0.9024390243902439,0.9949811145030268,0.9487100694466354,0.27611940298507465,0.4228571428571429,0.032586188106222984,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
ls0.1,5,0,oracle,1,0.9868045151233673,18,12,23,19315,0.43902439024390244,0.999379106948828,0.7192017485963652,0.6,0.5070422535211268,0.0018071045022717885,0.9828913676936221,0.5221833171872547,0.6820081094689976,471.390243902439,108.8,0.43608353919224896,False
